index,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day,id,diff_Temperature,diff_Humidity,diff_Light,diff_CO2,diff_HumidityRatio
16348,19.39,27.06666667,0.0,465.33333330000005,0.003764022,0,2015-09-02,68.0,0.0,0.06666667000000004,0.0,-0.6666666999999507,9.326999999999946e-06
3995,22.5,24.9175,1021.25,577.5,0.004198397,1,2015-02-13,590.0,0.0,-0.10749999999999815,322.25,-7.75,-1.82359999999996e-05
14901,19.5,30.1,0.0,435.5,0.00421765,0,2015-08-02,61.0,-0.05000000000000071,0.10000000000000142,0.0,-0.5,9.310000000000221e-07
14709,19.5,27.0,24.0,426.75,0.003780633,0,2015-08-02,1010.0,0.0,0.08249999999999957,0.0,1.0,1.1622000000000195e-05
14388,19.1,30.89,17.33333333,431.66666669999995,0.004221877,0,2015-08-02,689.0,0.0,0.0,0.0,5.666666699999951,0.0
16794,19.29,26.79,0.0,461.0,0.003702057,0,2015-09-02,276.0,0.0,0.0,0.0,-5.0,0.0
1850,21.29,27.89,0.0,565.0,0.004365799,0,2015-12-02,1204.0,0.0,-0.4399999999999977,0.0,5.0,-6.936800000000021e-05
4411,19.79,36.2,24.0,509.0,0.005172462,0,2015-02-14,946.0,0.0,0.10999999999999943,-8.0,-4.0,1.584799999999973e-05
14804,19.29,27.5,0.0,426.0,0.00380077,0,2015-08-02,1105.0,0.0,0.0,0.0,0.0,0.0
16678,19.39,26.7,0.0,471.5,0.0037127270000000003,0,2015-09-02,159.0,0.0,0.0,0.0,2.5,0.0
9520,20.7,24.79,0.0,481.0,0.003738573,0,2015-04-02,201.0,0.0,0.0,0.0,-5.5,0.0
15309,19.5,31.2,0.0,438.5,0.0043728659999999996,0,2015-08-02,231.0,0.10999999999999943,0.1999999999999993,0.0,-5.0,5.806199999999935e-05
3259,21.0,24.6,0.0,579.0,0.003779293,0,2015-02-13,93.0,0.0,0.10500000000000043,0.0,5.0,1.622899999999955e-05
12551,20.29,18.745,0.0,437.0,0.002751957,0,2015-06-02,352.0,0.0,-0.04499999999999815,0.0,1.0,-6.635999999999535e-06
9309,21.5,25.79,0.0,493.0,0.004087546,0,2015-04-02,882.0,0.10999999999999943,0.08999999999999986,0.0,9.0,4.1890000000000156e-05
4412,19.84,36.145,24.0,513.0,0.005180715,0,2015-02-14,947.0,0.05000000000000071,0.0,10.0,4.5,1.617700000000003e-05
7967,22.7,31.1,433.0,1344.25,0.005313565,1,2015-03-02,1040.0,0.0,-0.09999999999999787,0.0,-12.75,-1.7231999999999838e-05
553,20.84,35.195,433.0,636.75,0.005367640999999999,1,2015-10-02,554.0,0.05000000000000071,0.10499999999999687,7.0,13.75,3.273899999999951e-05
5385,19.945,36.5,17.0,501.0,0.005266484,0,2015-02-14,540.0,-0.054999999999999716,0.0,11.0,-6.0,-1.812900000000041e-05
7683,22.66666667,26.71333333,652.5,1030.333333,0.0045493140000000005,1,2015-03-02,757.0,0.06666667000000004,-0.07666666999999805,-6.5,-1.9166669999999613,5.40900000000049e-06
13850,19.79,19.15,0.0,440.0,0.002725585,0,2015-07-02,210.0,0.0,-0.01666667000000288,0.0,-0.25,-2.382999999999899e-06
5917,21.0,32.0,24.0,677.0,0.004925155,0,2015-02-15,1012.0,0.0,0.0,-9.25,9.5,0.0
13986,19.76,19.26,0.0,442.33333330000005,0.00273619,0,2015-07-02,347.0,-0.029999999999997584,0.060000000000002274,0.0,-1.6666666999999507,3.4570000000001128e-06
991,20.7225,29.67,0.0,488.75,0.004486083,0,2015-11-02,418.0,-0.067499999999999,0.1700000000000017,0.0,-0.25,7.17499999999989e-06
2410,20.5,22.445,0.0,734.5,0.0033413159999999996,0,2015-12-02,445.0,0.0,-0.3000000000000007,0.0,-10.0,-4.490300000000065e-05
10947,20.96333333,24.89,0.0,443.33333330000005,0.0038154559999999996,0,2015-05-02,188.0,-0.0366666699999989,0.0,0.0,4.333333300000049,-8.663000000000767e-06
8919,20.85666667,24.92666667,0.0,552.6666667000001,0.00379597,0,2015-04-02,13.0,-0.013333330000001808,-0.007333330000001581,0.0,1.0666667000000416,-4.258999999999947e-06
14174,19.63333333,19.5,38.33333333,451.33333330000005,0.002748638,0,2015-07-02,535.0,-0.03333334000000221,0.0366666699999989,-4.0,-5.0,-5.199999999999476e-07
14025,19.7,19.39,0.0,444.0,0.0027444540000000003,0,2015-07-02,386.0,0.0,0.0,0.0,-1.0,0.0
16715,19.29,26.79,0.0,464.5,0.003702057,0,2015-09-02,196.0,-0.10000000000000142,0.08999999999999986,0.0,-2.5,-1.0670000000000384e-05
910,21.0,29.245,0.0,506.5,0.004498063,0,2015-11-02,337.0,0.0,0.045000000000001705,0.0,4.5,6.9709999999997135e-06
3664,20.89,24.76666667,0.0,576.0,0.0037792459999999996,0,2015-02-13,259.0,0.0,0.12666666999999876,0.0,-6.0,1.944499999999988e-05
15153,19.5,27.7,0.0,453.0,0.0038792609999999997,0,2015-08-02,1393.0,0.0,0.0,0.0,0.0,0.0
3685,20.89,24.29,0.0,580.5,0.0037060770000000003,0,2015-02-13,280.0,0.0,-0.15500000000000114,0.0,13.5,-2.379099999999957e-05
16974,19.39,26.1,0.0,465.5,0.003628808,0,2015-09-02,455.0,-0.10999999999999943,0.0,0.0,-1.5,-2.5064000000000423e-05
10644,21.1,19.5,0.0,489.0,0.003010542,0,2015-05-02,1204.0,-0.09999999999999787,0.16000000000000014,0.0,-2.5,6.344000000000141e-06
11154,20.84,23.05,0.0,455.0,0.003504952,0,2015-05-02,395.0,-0.05000000000000071,-0.05000000000000071,0.0,7.25,-1.853000000000011e-05
11023,20.89,24.29,0.0,441.0,0.0037060770000000003,0,2015-05-02,264.0,0.03333333000000138,0.029999999999997584,0.0,0.0,1.223400000000029e-05
10241,22.2,26.82333333,441.0,832.6666667000001,0.00443949,1,2015-05-02,862.0,0.0,0.2233333299999991,-1.5,14.166666700000064,3.7225000000000105e-05
8214,21.2,27.1,0.0,702.75,0.0042177790000000005,0,2015-03-02,1227.0,0.0,-0.09999999999999787,0.0,-16.25,-1.5669999999999747e-05
15997,21.5,34.045,489.0,1240.0,0.005407283000000001,1,2015-09-02,858.0,0.0,0.0,0.0,14.0,0.0
9212,21.73,27.0,0.0,533.3333333,0.004341725,0,2015-04-02,785.0,-0.030000000000001137,-0.10000000000000142,0.0,3.3333333000000493,-2.424599999999947e-05
11199,20.7,22.5,0.0,455.0,0.003391335,0,2015-05-02,440.0,0.0,-0.10000000000000142,0.0,0.33333330000004935,-1.5155999999999677e-05
2715,23.745,25.365,801.25,707.5,0.004611038,1,2015-02-13,690.0,0.022500000000000853,-0.02500000000000213,4.25,-3.25,1.714999999999356e-06
13685,19.7,28.5,0.0,430.5,0.00404226,0,2015-07-02,1365.0,0.0,0.10999999999999943,0.0,-5.0,1.570200000000025e-05
6986,23.0,28.08166667,429.0,1059.6,0.004882538,1,2015-02-02,101.0,-0.05999999999999872,0.30966667000000214,-15.0,-29.600000000000136,3.655899999999938e-05
2799,23.79,25.2,740.0,599.0,0.004593335,1,2015-02-13,774.0,0.0,0.05000000000000071,-4.0,4.75,9.1809999999996e-06
5493,19.89,35.4,0.0,540.6666667000001,0.005088944000000001,0,2015-02-15,48.0,-0.10999999999999943,0.0,0.0,10.666666700000064,-3.5094999999999744e-05
12986,22.89,17.6,334.5,451.25,0.003030803,0,2015-07-02,727.0,0.0,0.0,1.5,-2.75,0.0
12086,20.39,19.245,0.0,476.5,0.0028432870000000003,0,2015-06-02,1206.0,0.0,0.045000000000001705,0.0,2.5,6.677999999999979e-06
9301,21.445,25.745,0.0,493.5,0.004066556,0,2015-04-02,874.0,-0.054999999999999716,-0.04499999999999815,0.0,3.5,-2.0990000000000245e-05
11444,21.34,21.1475,455.5,848.25,0.003314947,1,2015-06-02,625.0,-0.05000000000000071,-0.192499999999999,6.0,-0.25,-4.0660999999999996e-05
10560,21.1,19.795,0.0,515.5,0.00305631,0,2015-05-02,1181.0,-0.09999999999999787,-0.04499999999999815,0.0,-9.83333330000005,-2.594099999999981e-05
4753,19.89,35.4,0.0,532.0,0.005088944000000001,0,2015-02-14,1227.0,0.05000000000000071,0.0,0.0,4.5,1.5882000000000916e-05
7274,20.89,23.2225,0.0,495.0,0.003542274,0,2015-02-02,389.0,0.0,0.0,0.0,-15.25,0.0
11634,21.5,19.4175,500.25,655.25,0.003072557,1,2015-06-02,816.0,0.0,-0.08249999999999957,-0.41666669999995065,-13.416666700000064,-1.3118999999999804e-05
3991,22.39,24.99666667,671.3333332999999,586.3333332999999,0.0041835679999999995,1,2015-02-13,586.0,0.03333333000000138,-0.1700000000000017,-10.666666700000064,10.666666599999871,-2.0056000000000934e-05
11135,20.89,23.2,0.0,448.5,0.003538822,0,2015-05-02,376.0,0.0,0.0,0.0,-4.5,0.0
13917,19.79,19.29,0.0,442.5,0.002745599,0,2015-07-02,278.0,0.0,0.0,0.0,-3.0,0.0
11919,21.39,20.5,0.0,725.5,0.003222838,0,2015-06-02,1100.0,-0.10999999999999943,-0.1999999999999993,0.0,-14.5,-5.372699999999994e-05
7169,21.5,24.15,0.0,635.75,0.003826018,0,2015-02-02,284.0,0.0,-0.05000000000000071,0.0,-2.25,-7.969999999999939e-06
16255,21.5,36.79,0.0,1491.0,0.005847363,0,2015-09-02,1116.0,-0.05000000000000071,-0.054999999999999716,0.0,-21.0,-2.6946999999999388e-05
5650,22.79,28.6,284.0,628.0,0.004910015,0,2015-02-15,744.0,0.022500000000000853,-0.04999999999999716,10.0,-11.0,-1.8929999999993397e-06
3520,20.05,33.545,0.0,508.0,0.004868609,0,2015-02-13,1434.0,0.05000000000000071,-0.045000000000001705,0.0,4.0,8.609000000000568e-06
13481,20.0,18.7,0.0,435.5,0.002696288,0,2015-07-02,81.0,0.0,0.0,0.0,-5.5,0.0
14877,19.39,27.65,0.0,435.0,0.003845644,0,2015-08-02,1178.0,0.10000000000000142,0.04999999999999716,0.0,-0.5,3.096900000000005e-05
15864,21.5,33.5675,467.75,1472.5,0.005330793,1,2015-09-02,725.0,0.027499999999999858,0.0,3.75,13.75,9.046000000000401e-06
8718,20.29,22.79,0.0,431.66666669999995,0.0033490020000000002,0,2015-03-02,412.0,0.0,0.04499999999999815,0.0,-7.833333300000049,6.649000000000498e-06
10195,22.2675,26.1725,567.5,883.5,0.004348983,0,2015-05-02,816.0,-0.022500000000000853,0.0058333299999979715,233.1666667,-16.833333299999822,-5.024000000000174e-06
549,20.7675,34.7175,422.5,600.75,0.00527042,1,2015-10-02,550.0,0.067499999999999,0.42083333000000067,3.5,52.75,8.619999999999982e-05
679,21.89,30.1,441.0,755.0,0.0048920529999999995,1,2015-11-02,106.0,0.0,0.07000000000000028,6.0,-11.333333299999936,1.146599999999904e-05
5716,22.42666667,29.73,131.0,652.0,0.004993318,0,2015-02-15,811.0,-0.04583333000000067,0.054999999999999716,31.0,-1.75,-4.7049999999998135e-06
9816,20.89,25.2,433.0,639.0,0.003845779,1,2015-04-02,497.0,0.03333333000000138,0.13333332999999925,14.0,15.0,2.8358000000000463e-05
3389,20.29,31.2,0.0,506.5,0.004593983,0,2015-02-13,1303.0,0.0,0.0,0.0,-5.166666699999951,0.0
7170,21.5,24.175,0.0,635.5,0.003830003,0,2015-02-02,285.0,0.0,-0.02499999999999858,0.0,-0.75,-3.985000000000186e-06
7642,22.2,27.52,548.6,1104.4,0.004555639,1,2015-03-02,716.0,0.0,0.019999999999999574,1.6000000000000227,11.150000000000091,3.3350000000001434e-06
6419,19.89,34.36333333,0.0,539.3333332999999,0.004938734,0,2015-02-15,133.0,-0.0366666699999989,-0.03333333999999866,0.0,2.0,-1.6166999999999224e-05
12062,20.39,20.0,0.0,439.0,0.002955362,0,2015-06-02,101.0,0.0,-0.05000000000000071,0.0,5.0,-7.423999999999799e-06
2241,20.6,23.9975,0.0,554.25,0.0035959990000000003,0,2015-12-02,276.0,0.0,-0.3525000000000027,0.0,6.25,-5.313199999999957e-05
1833,20.6,25.95,0.0,541.5,0.003890409,0,2015-12-02,108.0,0.0,0.16000000000000014,0.0,-1.5,2.4136000000000123e-05
137,20.29,32.9,0.0,460.0,0.004846247,0,2015-10-02,138.0,0.0,0.0,0.0,-0.5,0.0
14665,19.79,26.6,34.4,422.75,0.003792396,0,2015-08-02,966.0,0.0,0.0,-3.9333333300000035,1.4166666999999507,0.0
2457,20.5,22.06666667,14.0,858.6666667000002,0.003284697,0,2015-12-02,492.0,0.0,-0.08333332999999854,0.0,27.666666700000178,-1.2470000000000103e-05
15815,21.15,33.0425,479.0,1384.5,0.005134399999999999,1,2015-09-02,676.0,0.02499999999999858,-0.07500000000000284,15.0,19.75,-3.7920000000007253e-06
7564,21.79,28.158,490.6,1127.8,0.004546051,1,2015-03-02,638.0,0.015000000000000568,0.10800000000000054,-8.399999999999977,-0.03333300000008421,2.17409999999996e-05
8093,21.5,28.2,0.0,852.25,0.004472261,0,2015-03-02,1167.0,0.0,-0.067499999999999,0.0,-13.0,-1.0781999999999979e-05
2669,23.29,24.3925,792.0,616.0,0.004312201,1,2015-02-13,644.0,-0.10000000000000142,0.05249999999999844,18.0,8.5,-1.6892000000000122e-05
11485,21.7225,20.7,479.0,848.25,0.003321712,1,2015-06-02,666.0,0.022500000000000853,-0.08999999999999986,3.0,-2.75,-9.908999999999786e-06
2597,21.0,25.54,0.0,574.5,0.003924616,0,2015-02-13,32.0,0.0,-0.3500000000000014,0.0,-3.0,-5.412700000000017e-05
3740,20.79,24.96666667,0.0,566.0,0.0037864340000000004,0,2015-02-13,335.0,0.0,-0.13000000000000256,0.0,2.6666667000000643,-1.983599999999964e-05
11127,20.84,23.245,0.0,448.5,0.003534771,0,2015-05-02,368.0,-0.05000000000000071,-0.04499999999999815,0.0,5.5,-1.785800000000037e-05
4716,19.84,35.9,0.0,500.0,0.0051453079999999995,0,2015-02-14,110.0,-0.05000000000000071,0.10999999999999943,0.0,-1.5,-1.6400000000041381e-07
1055,20.5,28.16,0.0,484.66666669999995,0.004197832,0,2015-11-02,482.0,0.0,0.370000000000001,0.0,-1.3333333000000493,5.552400000000037e-05
16744,19.34,26.7,0.0,469.0,0.00370112,0,2015-09-02,225.0,-0.05000000000000071,0.05000000000000071,0.0,2.5,-4.612999999999666e-06
15420,19.29,31.5,0.0,435.0,0.004357482,0,2015-08-02,341.0,0.0,-0.10000000000000142,0.0,1.5,-1.3929999999999672e-05
10975,21.0,24.6,0.0,436.0,0.003779293,0,2015-05-02,216.0,0.0,0.0,0.0,-5.0,0.0
13889,19.79,19.29,0.0,436.0,0.002745599,0,2015-07-02,250.0,0.0,0.0,0.0,-2.5,0.0
562,21.0,35.7,433.0,730.25,0.0054996609999999994,1,2015-10-02,563.0,0.08249999999999957,-0.017499999999998295,0.0,24.0,2.536699999999923e-05
11387,20.1,21.1,0.0,443.0,0.003063029,0,2015-06-02,28.0,0.0,-0.09999999999999787,0.0,0.0,-1.4588999999999748e-05
188,20.245,32.895,0.0,454.5,0.00483194,0,2015-10-02,189.0,-0.04499999999999815,-0.0049999999999954525,0.0,3.5,-1.4306999999999861e-05
16825,19.39,26.79,0.0,467.5,0.003725317,0,2015-09-02,306.0,0.0,0.0,0.0,7.5,0.0
8103,21.39,27.89,0.0,820.3333332999999,0.004392837,0,2015-03-02,1177.0,-0.10999999999999943,-0.21000000000000085,0.0,-12.86666670000011,-6.34520000000003e-05
9054,22.5,27.32333333,0.0,648.6666667000001,0.004606763,0,2015-04-02,688.0,-0.10000000000000142,-0.12166666999999975,0.0,-6.333333299999936,-4.9070000000000016e-05
8631,20.315,22.6,0.0,434.75,0.0033260940000000004,0,2015-03-02,325.0,-0.04999999999999716,0.10000000000000142,0.0,0.5,4.496000000000534e-06
6701,20.0,32.045,0.0,577.5,0.004634795,0,2015-02-15,416.0,0.0,-0.045000000000001705,0.0,-3.0,-6.557000000000784e-06
403,20.2,33.09,0.0,452.5,0.004847194,0,2015-10-02,404.0,0.09999999999999787,0.0,0.0,4.833333300000049,3.0129000000000267e-05
1740,21.5,28.2,0.0,565.0,0.004472261,0,2015-12-02,1155.0,0.0,-0.08999999999999986,0.0,1.0,-1.4377000000000313e-05
16915,19.39,26.29,0.0,461.75,0.00365538,0,2015-09-02,396.0,0.0,0.0,0.0,-3.75,0.0
16610,20.39,33.0,0.0,530.0,0.004891455,0,2015-09-02,1410.0,0.0,0.10000000000000142,0.0,3.0,1.4939000000000272e-05
10286,22.525,28.025,513.5,1085.0,0.004733203,1,2015-05-02,907.0,0.0,-0.365000000000002,-12.75,-9.0,-6.212100000000005e-05
13733,19.7,29.1,0.0,439.0,0.004127925,0,2015-07-02,1413.0,0.0,0.05000000000000071,0.0,0.5,7.139000000000624e-06
12204,20.05,18.89,0.0,443.5,0.002732288,0,2015-06-02,1324.0,-0.05000000000000071,0.0,0.0,-0.5,-8.507999999999953e-06
10659,21.2,19.34,0.0,486.5,0.003004198,0,2015-05-02,1219.0,0.0,0.05000000000000071,0.0,2.0,7.80399999999971e-06
9998,22.1,26.65,469.0,1050.0,0.004383619,1,2015-05-02,619.0,0.0,-0.01666667000000288,15.0,2.0,-2.7609999999995624e-06
5635,22.6,28.7675,263.5,628.0,0.004881946,0,2015-02-15,729.0,0.0,-0.022500000000000853,40.0,-4.5,-3.84800000000074e-06
13749,19.65,29.34,0.0,433.0,0.004149208,0,2015-07-02,1429.0,0.0,0.09499999999999886,0.0,-5.0,1.3523999999999134e-05
6694,20.0,32.09,0.0,576.5,0.0046413520000000005,0,2015-02-15,409.0,0.0,0.0,0.0,-3.0,0.0
5310,19.6,37.7,0.0,506.5,0.005324908000000001,0,2015-02-14,465.0,0.0,-0.19999999999999574,0.0,-1.5,-2.8491999999998886e-05
1191,23.0,23.2925,670.5,889.0,0.004044435,1,2015-12-02,606.0,0.08249999999999957,-0.20749999999999957,29.5,-9.5,-1.5799000000000368e-05
13969,19.745,19.34,0.0,443.5,0.002745037,0,2015-07-02,330.0,-0.04499999999999815,0.05000000000000071,0.0,1.5,-5.619999999999584e-07
8045,22.0,29.39,0.0,1058.5,0.004808187,0,2015-03-02,1119.0,-0.02499999999999858,-0.134999999999998,0.0,-27.25,-2.9685999999999255e-05
9213,21.745,27.0,0.0,531.0,0.004345735,0,2015-04-02,786.0,0.0,-0.05000000000000071,0.0,1.5,-8.104000000000097e-06
12974,22.79,17.6,357.5,455.75,0.0030124009999999996,0,2015-07-02,715.0,0.029999999999997584,0.0,13.166666700000007,5.75,5.500999999999336e-06
12170,20.2,19.0,0.0,447.0,0.002774013,0,2015-06-02,1290.0,0.05000000000000071,0.054999999999999716,0.0,6.5,1.6645000000000028e-05
7925,22.7,31.12,443.4,1368.6,0.005317011999999999,1,2015-03-02,999.0,-0.030000000000001137,-0.046666670000000465,2.3999999999999773,-5.400000000000091,-1.7824000000000485e-05
2729,23.89,25.29,808.0,690.3333332999999,0.004637878,1,2015-02-13,704.0,0.02500000000000213,-0.182500000000001,-4.5,-16.416666700000064,-2.6650000000000458e-05
11319,21.96333333,25.39333333,498.66666669999995,925.3333332999998,0.004140638,1,2015-05-02,560.0,0.07333333000000053,0.19333333000000152,1.6666666999999507,29.833333299999822,5.02030000000004e-05
14799,19.29,27.5,0.0,425.0,0.00380077,0,2015-08-02,1100.0,0.0,0.0,0.0,-2.0,0.0
13290,20.6,20.79,0.0,434.5,0.003112953,0,2015-07-02,1032.0,0.0,0.08999999999999986,0.0,-5.5,1.3542999999999975e-05
7042,22.6,25.218000000000004,439.8,861.0,0.004275443,1,2015-02-02,157.0,0.0,-0.17199999999999704,-3.599999999999966,-28.200000000000045,-2.936199999999979e-05
13389,20.2,23.29,0.0,441.0,0.0034037840000000004,0,2015-07-02,1130.0,0.0,0.18999999999999773,0.0,5.0,2.791900000000038e-05
11317,21.89,25.2925,495.5,910.75,0.004105549,1,2015-05-02,558.0,0.0,0.14250000000000185,0.0,30.75,2.328299999999981e-05
1787,20.6,26.195,0.0,518.0,0.003927371,0,2015-12-02,61.0,-0.04999999999999716,-0.25,0.0,8.5,-5.004000000000033e-05
15966,21.2,32.9,469.0,1116.0,0.00512792,1,2015-09-02,827.0,0.0,0.0,15.0,-1.3333330000000387,0.0
527,20.42666667,33.56,405.0,494.33333330000005,0.004986493,1,2015-10-02,528.0,0.0366666699999989,0.060000000000002274,-14.0,4.0,2.0333999999999457e-05
8778,20.39,23.7,398.3333333,507.0,0.003505185,1,2015-03-02,472.0,0.0,0.26599999999999824,0.9333333000000152,12.800000000000011,3.9560000000000116e-05
1306,24.0,22.6,275.0,770.0,0.004168931,0,2015-12-02,721.0,0.054999999999999716,-0.09999999999999787,-9.5,-9.0,-4.663000000000236e-06
3251,21.0,25.09333333,0.0,572.6666667000001,0.003855553,0,2015-02-13,85.0,0.0,0.3266666600000008,0.0,1.0,5.049899999999942e-05
3552,21.0,24.54,0.0,579.5,0.0037700190000000003,0,2015-02-13,147.0,0.0,0.09499999999999886,0.0,3.5,1.4683000000000578e-05
6163,20.0,34.59,0.0,549.0,0.0050058509999999995,0,2015-02-15,117.0,0.0,-0.03666666999999535,0.0,6.666666700000064,-5.348999999999979e-06
7797,23.29,27.772,496.2,1066.6,0.004914362,1,2015-03-02,871.0,0.0,0.27199999999999847,-9.600000000000023,14.799999999999955,4.850800000000006e-05
2417,20.6,22.545,0.0,701.0,0.003377162,0,2015-12-02,452.0,0.0,-0.09999999999999787,0.0,-32.0,-1.5060999999999807e-05
6395,20.29,29.7,0.0,730.0,0.0043715659999999995,0,2015-02-15,1429.0,0.0,0.0,0.0,-3.0,0.0
12384,20.5,19.1,0.0,433.0,0.002841082,0,2015-06-02,185.0,0.0,0.0,0.0,0.5,0.0
15551,19.2,31.1,0.0,430.5,0.004277545,0,2015-08-02,472.0,0.0,0.0,0.0,-0.5,0.0
1075,20.6,27.84,0.0,491.5,0.004175659,0,2015-11-02,502.0,-0.04999999999999716,-0.6550000000000011,0.0,-5.0,-0.0001122040000000003
3856,20.79,25.5,0.0,523.0,0.003867822,0,2015-02-13,451.0,0.0,-0.10000000000000142,0.0,0.0,-1.526300000000017e-05
10350,22.39,26.84,449.5,1072.75,0.004494307,1,2015-05-02,971.0,0.0,-0.12333333000000124,5.5,5.416666999999961,-2.080200000000032e-05
12496,20.39,18.7,0.0,432.5,0.0027624109999999998,0,2015-06-02,297.0,0.0,0.09999999999999787,0.0,-2.5,1.483800000000009e-05
1471,23.29,25.1,81.0,585.0,0.004438168,0,2015-12-02,885.0,-0.10000000000000142,0.21000000000000085,-17.666666669999998,2.0,1.0556000000000107e-05
9759,20.5,24.0,0.0,472.0,0.003574134,0,2015-04-02,440.0,0.07333333000000053,0.03999999999999915,0.0,4.666666699999951,2.2196999999999842e-05
17084,20.215,30.2275,419.0,774.9166667000001,0.004429034,1,2015-09-02,565.0,0.06500000000000128,0.07750000000000057,0.0,15.916666700000064,2.9288000000000577e-05
8995,24.1,25.918000000000003,789.6,1160.2,0.004814745,1,2015-04-02,628.0,0.0,-0.5544999999999973,13.850000000000023,-53.549999999999955,-0.00010382300000000028
12423,20.5,18.945,0.0,437.0,0.002817922,0,2015-06-02,224.0,0.0,-0.054999999999999716,0.0,3.5,-8.21799999999994e-06
1831,20.6,25.79,0.0,543.0,0.003866273,0,2015-12-02,105.0,0.0,0.29499999999999815,0.0,0.0,4.449599999999977e-05
14738,19.39,27.125,17.0,420.5,0.0037721829999999997,0,2015-08-02,1039.0,0.0,-0.02499999999999858,0.0,-6.25,-3.4980000000002162e-06
1442,23.79,24.2,133.0,631.5,0.004409768,0,2015-12-02,857.0,-0.02500000000000213,-0.022500000000000853,0.4000000000000057,-7.100000000000023,-1.0819999999999927e-05
