index,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day,id,diff_Temperature,diff_Humidity,diff_Light,diff_CO2,diff_HumidityRatio
16715,19.29,26.79,0.0,464.5,0.003702057,0,2015-09-02,196.0,-0.10000000000000142,0.08999999999999986,0.0,-5.166666699999951,-1.0670000000000384e-05
910,21.0,29.245,0.0,506.5,0.004498063,0,2015-11-02,337.0,0.0,-0.5549999999999997,0.0,-4.0,-8.599200000000001e-05
3664,20.89,24.76666667,0.0,576.0,0.0037792459999999996,0,2015-02-13,259.0,0.0,0.370000000000001,0.0,-1.0,5.679699999999949e-05
15153,19.5,27.7,0.0,453.0,0.0038792609999999997,0,2015-08-02,1393.0,0.0,-0.08999999999999986,0.0,3.5,-1.2683000000000312e-05
3685,20.89,24.29,0.0,580.5,0.0037060770000000003,0,2015-02-13,280.0,0.0,-0.07333333000000053,0.0,-1.5,-1.1254999999999946e-05
16974,19.39,26.1,0.0,465.5,0.003628808,0,2015-09-02,455.0,-0.054999999999999716,0.10000000000000142,0.0,-5.0,1.5200000000000803e-06
10644,21.1,19.5,0.0,489.0,0.003010542,0,2015-05-02,1204.0,-0.09999999999999787,-0.10000000000000142,0.0,-7.0,-3.4240999999999525e-05
11154,20.84,23.05,0.0,455.0,0.003504952,0,2015-05-02,395.0,-0.05000000000000071,-0.05000000000000071,0.0,5.0,-1.853000000000011e-05
11023,20.89,24.29,0.0,441.0,0.0037060770000000003,0,2015-05-02,264.0,0.0,-0.10000000000000142,0.0,-4.0,-1.5347999999999664e-05
10241,22.2,26.82333333,441.0,832.6666667000001,0.00443949,1,2015-05-02,862.0,0.0,0.8633333299999997,-12.0,52.666666700000064,0.00014387599999999938
8214,21.2,27.1,0.0,702.75,0.0042177790000000005,0,2015-03-02,1227.0,0.0,-0.18999999999999773,0.0,-22.649999999999977,-2.9772999999999432e-05
15997,21.5,34.045,489.0,1240.0,0.005407283000000001,1,2015-09-02,858.0,0.10999999999999943,0.3816666700000013,5.0,55.33333300000004,9.735000000000039e-05
9212,21.73,27.0,0.0,533.3333333,0.004341725,0,2015-04-02,785.0,-0.05999999999999872,-0.10000000000000142,0.0,-4.666666699999951,-3.231299999999996e-05
11199,20.7,22.5,0.0,455.0,0.003391335,0,2015-05-02,440.0,0.0,-0.1999999999999993,0.0,4.0,-3.031099999999988e-05
2715,23.745,25.365,801.25,707.5,0.004611038,1,2015-02-13,690.0,0.045000000000001705,-0.08000000000000185,8.75,-12.5,-2.044999999999998e-06
13685,19.7,28.5,0.0,430.5,0.00404226,0,2015-07-02,1365.0,-0.08999999999999986,0.3000000000000007,0.0,0.0,2.0275000000000154e-05
6986,23.0,28.08166667,429.0,1059.6,0.004882538,1,2015-02-02,101.0,-0.11666667000000075,-0.8633333299999997,-15.0,-100.40000000000009,-0.000187271000000001
2799,23.79,25.2,740.0,599.0,0.004593335,1,2015-02-13,774.0,-0.02500000000000213,0.07499999999999929,-5.0,-15.75,6.827000000000048e-06
5493,19.89,35.4,0.0,540.6666667000001,0.005088944000000001,0,2015-02-15,48.0,-0.10999999999999943,-0.10000000000000142,0.0,8.166666700000064,-4.968899999999946e-05
12986,22.89,17.6,334.5,451.25,0.003030803,0,2015-07-02,727.0,0.07499999999999929,0.0,0.0,-10.5,1.380999999999995e-05
12086,20.39,19.245,0.0,476.5,0.0028432870000000003,0,2015-06-02,1206.0,-0.10999999999999943,0.045000000000001705,0.0,-4.5,-1.2737999999999552e-05
9301,21.445,25.745,0.0,493.5,0.004066556,0,2015-04-02,874.0,-0.054999999999999716,-0.14499999999999957,0.0,2.5,-3.694399999999969e-05
11444,21.34,21.1475,455.5,848.25,0.003314947,1,2015-06-02,625.0,-0.05000000000000071,-0.09999999999999787,6.0,8.75,-2.603799999999993e-05
10560,21.1,19.795,0.0,515.5,0.00305631,0,2015-05-02,1181.0,-0.09999999999999787,-0.1999999999999993,0.0,-24.0,-5.014099999999964e-05
4753,19.89,35.4,0.0,532.0,0.005088944000000001,0,2015-02-14,1227.0,0.05000000000000071,0.054999999999999716,0.0,8.0,2.382800000000091e-05
7274,20.89,23.2225,0.0,495.0,0.003542274,0,2015-02-02,389.0,-0.10999999999999943,-0.067499999999999,0.0,-11.5,-3.460599999999996e-05
11634,21.5,19.4175,500.25,655.25,0.003072557,1,2015-06-02,816.0,0.21000000000000085,-0.10749999999999815,10.0,2.75,2.260499999999976e-05
3991,22.39,24.99666667,671.3333332999999,586.3333332999999,0.0041835679999999995,1,2015-02-13,586.0,0.12250000000000227,-0.17833333000000096,41.833333299999936,7.333333299999936,1.449999999999195e-06
11135,20.89,23.2,0.0,448.5,0.003538822,0,2015-05-02,376.0,0.0,-0.08999999999999986,0.0,0.5,-1.3807000000000229e-05
13917,19.79,19.29,0.0,442.5,0.002745599,0,2015-07-02,278.0,0.0,0.0,0.0,-0.5,0.0
11919,21.39,20.5,0.0,725.5,0.003222838,0,2015-06-02,1100.0,-0.21000000000000085,-0.10000000000000142,0.0,-50.0,-5.7939999999999815e-05
7169,21.5,24.15,0.0,635.75,0.003826018,0,2015-02-02,284.0,-0.10000000000000142,-0.05000000000000071,0.0,-19.049999999999955,-3.165499999999979e-05
16255,21.5,36.79,0.0,1491.0,0.005847363,0,2015-09-02,1116.0,-0.1999999999999993,-0.21000000000000085,0.0,-54.66666699999996,-0.0001067949999999998
5650,22.79,28.6,284.0,628.0,0.004910015,0,2015-02-15,744.0,0.08999999999999986,-0.09999999999999787,-42.5,-7.25,9.730000000000329e-06
3520,20.05,33.545,0.0,508.0,0.004868609,0,2015-02-13,1434.0,0.05000000000000071,0.14500000000000313,0.0,0.0,3.631300000000049e-05
13481,20.0,18.7,0.0,435.5,0.002696288,0,2015-07-02,81.0,0.054999999999999716,0.0,0.0,1.5,9.212000000000196e-06
14877,19.39,27.65,0.0,435.0,0.003845644,0,2015-08-02,1178.0,0.0,0.09999999999999787,0.0,3.5,1.3994000000000246e-05
15864,21.5,33.5675,467.75,1472.5,0.005330793,1,2015-09-02,725.0,0.08249999999999957,0.025000000000005684,-1.5,7.0,3.1083000000000326e-05
8718,20.29,22.79,0.0,431.66666669999995,0.0033490020000000002,0,2015-03-02,412.0,-0.10000000000000142,0.08999999999999986,0.0,-2.5833333000000493,-7.487000000000032e-06
10195,22.2675,26.1725,567.5,883.5,0.004348983,0,2015-05-02,816.0,-0.12250000000000227,0.07249999999999801,496.0,-37.5,-2.054200000000013e-05
549,20.7675,34.7175,422.5,600.75,0.00527042,1,2015-10-02,550.0,0.11749999999999972,0.7424999999999997,3.5,76.25,0.00015115199999999988
679,21.89,30.1,441.0,755.0,0.0048920529999999995,1,2015-11-02,106.0,0.0,-0.19500000000000028,3.0,-22.0,-3.1944000000000763e-05
5716,22.42666667,29.73,131.0,652.0,0.004993318,0,2015-02-15,811.0,-0.14833332999999982,0.3125,33.25,8.0,7.814000000000085e-06
9816,20.89,25.2,433.0,639.0,0.003845779,1,2015-04-02,497.0,0.10000000000000142,0.22199999999999775,14.0,39.200000000000045,5.761600000000035e-05
3389,20.29,31.2,0.0,506.5,0.004593983,0,2015-02-13,1303.0,0.0,0.0,0.0,-4.5,0.0
7170,21.5,24.175,0.0,635.5,0.003830003,0,2015-02-02,285.0,-0.10000000000000142,-0.04749999999999943,0.0,-18.25,-3.1279000000000376e-05
7642,22.2,27.52,548.6,1104.4,0.004555639,1,2015-03-02,716.0,0.0,-0.17999999999999972,4.350000000000023,-43.09999999999991,-3.0015999999999897e-05
6419,19.89,34.36333333,0.0,539.3333332999999,0.004938734,0,2015-02-15,133.0,0.0,-0.13666666999999677,0.0,-0.6666667000000643,-1.979799999999969e-05
12062,20.39,20.0,0.0,439.0,0.002955362,0,2015-06-02,101.0,0.0,-0.28999999999999915,0.0,-1.0,-4.306000000000015e-05
2241,20.6,23.9975,0.0,554.25,0.0035959990000000003,0,2015-12-02,276.0,0.0,-0.4975000000000023,0.0,-4.75,-7.499000000000004e-05
1833,20.6,25.95,0.0,541.5,0.003890409,0,2015-12-02,108.0,0.0,-0.33999999999999986,0.0,1.5,-5.1296000000000154e-05
137,20.29,32.9,0.0,460.0,0.004846247,0,2015-10-02,138.0,0.0,-0.06666667000000359,0.0,0.0,-9.897000000000898e-06
14665,19.79,26.6,34.4,422.75,0.003792396,0,2015-08-02,966.0,-0.05000000000000071,0.05000000000000071,0.8999999999999986,1.0,-4.658000000000266e-06
2457,20.5,22.06666667,14.0,858.6666667000002,0.003284697,0,2015-12-02,492.0,0.0,-0.13333332999999925,14.0,26.666666700000178,-1.995300000000007e-05
15815,21.15,33.0425,479.0,1384.5,0.005134399999999999,1,2015-09-02,676.0,0.04999999999999716,-0.030000000000001137,29.5,0.0,1.1183999999999153e-05
7564,21.79,28.158,490.6,1127.8,0.004546051,1,2015-03-02,638.0,0.08999999999999986,0.05799999999999983,6.600000000000023,26.133332999999993,3.4497999999999994e-05
8093,21.5,28.2,0.0,852.25,0.004472261,0,2015-03-02,1167.0,-0.10000000000000142,-0.19000000000000128,0.0,-39.41666670000018,-5.819700000000028e-05
2669,23.29,24.3925,792.0,616.0,0.004312201,1,2015-02-13,644.0,0.0,-0.0708333300000028,18.0,8.333333299999936,-1.2609000000000231e-05
11485,21.7225,20.7,479.0,848.25,0.003321712,1,2015-06-02,666.0,-0.04499999999999815,-0.09500000000000242,-6.25,-12.5,-2.4565999999999737e-05
2597,21.0,25.54,0.0,574.5,0.003924616,0,2015-02-13,32.0,0.0,-0.005000000000002558,0.0,0.5,-7.730000000007869e-07
3740,20.79,24.96666667,0.0,566.0,0.0037864340000000004,0,2015-02-13,335.0,0.0,-0.22833333000000167,0.0,-0.5,-3.484199999999934e-05
11127,20.84,23.245,0.0,448.5,0.003534771,0,2015-05-02,368.0,-0.05000000000000071,-0.14499999999999957,0.0,0.5,-3.319900000000025e-05
4716,19.84,35.9,0.0,500.0,0.0051453079999999995,0,2015-02-14,110.0,-0.05000000000000071,0.14000000000000057,0.0,-3.6666666999999507,4.183999999999091e-06
1055,20.5,28.16,0.0,484.66666669999995,0.004197832,0,2015-11-02,482.0,-0.05000000000000071,-0.03500000000000014,0.0,-3.8333333000000493,-1.8325999999999933e-05
16744,19.34,26.7,0.0,469.0,0.00370112,0,2015-09-02,225.0,-0.05000000000000071,0.0,0.0,-7.0,-1.1607000000000284e-05
15420,19.29,31.5,0.0,435.0,0.004357482,0,2015-08-02,341.0,0.08999999999999986,-0.10000000000000142,0.0,0.0,1.0684999999999861e-05
10975,21.0,24.6,0.0,436.0,0.003779293,0,2015-05-02,216.0,0.054999999999999716,-0.18999999999999773,0.0,-9.0,-1.6431999999999818e-05
13889,19.79,19.29,0.0,436.0,0.002745599,0,2015-07-02,250.0,0.0,0.0,0.0,-12.0,0.0
562,21.0,35.7,433.0,730.25,0.0054996609999999994,1,2015-10-02,563.0,0.16000000000000014,0.5050000000000026,0.0,93.5,0.00013202000000000005
11387,20.1,21.1,0.0,443.0,0.003063029,0,2015-06-02,28.0,-0.04999999999999716,-0.09999999999999787,0.0,-3.5,-2.4173999999999637e-05
188,20.245,32.895,0.0,454.5,0.00483194,0,2015-10-02,189.0,-0.04499999999999815,-0.0049999999999954525,0.0,0.5,-1.4306999999999861e-05
16825,19.39,26.79,0.0,467.5,0.003725317,0,2015-09-02,306.0,0.10000000000000142,-0.10000000000000142,0.0,2.1666666999999507,9.35900000000045e-06
8103,21.39,27.89,0.0,820.3333332999999,0.004392837,0,2015-03-02,1177.0,-0.10999999999999943,-0.28500000000000014,0.0,-28.916666700000064,-7.543099999999994e-05
9054,22.5,27.32333333,0.0,648.6666667000001,0.004606763,0,2015-04-02,688.0,-0.1999999999999993,-0.2766666700000009,0.0,-21.333333299999936,-0.0001042840000000005
8631,20.315,22.6,0.0,434.75,0.0033260940000000004,0,2015-03-02,325.0,-0.07499999999999929,0.10000000000000142,0.0,2.75,-6.639999999996128e-07
6701,20.0,32.045,0.0,577.5,0.004634795,0,2015-02-15,416.0,0.0,-0.045000000000001705,0.0,-1.8333332999999357,-6.557000000000784e-06
403,20.2,33.09,0.0,452.5,0.004847194,0,2015-10-02,404.0,0.09999999999999787,0.0,0.0,-1.5,3.0129000000000267e-05
1740,21.5,28.2,0.0,565.0,0.004472261,0,2015-12-02,1155.0,0.0,-0.08999999999999986,0.0,-11.0,-1.4377000000000313e-05
16915,19.39,26.29,0.0,461.75,0.00365538,0,2015-09-02,396.0,0.0,-0.05000000000000071,0.0,-2.75,-6.992999999999843e-06
16610,20.39,33.0,0.0,530.0,0.004891455,0,2015-09-02,1410.0,0.0,0.0,0.0,0.0,0.0
10286,22.525,28.025,513.5,1085.0,0.004733203,1,2015-05-02,907.0,0.0799999999999983,-0.22000000000000242,-29.5,18.5,-1.4127999999999537e-05
13733,19.7,29.1,0.0,439.0,0.004127925,0,2015-07-02,1413.0,0.0,0.21000000000000085,0.0,0.0,2.99850000000006e-05
12204,20.05,18.89,0.0,443.5,0.002732288,0,2015-06-02,1324.0,-0.09999999999999787,0.0,0.0,-0.5,-1.7039000000000377e-05
10659,21.2,19.34,0.0,486.5,0.003004198,0,2015-05-02,1219.0,0.0,-0.05000000000000071,0.0,-4.5,-7.805000000000051e-06
9998,22.1,26.65,469.0,1050.0,0.004383619,1,2015-05-02,619.0,0.0,0.14999999999999858,14.25,8.25,2.4846000000000243e-05
5635,22.6,28.7675,263.5,628.0,0.004881946,0,2015-02-15,729.0,0.02500000000000213,0.0224999999999973,34.0,-2.75,1.130599999999999e-05
13749,19.65,29.34,0.0,433.0,0.004149208,0,2015-07-02,1429.0,-0.05000000000000071,0.1733333299999984,0.0,-6.666666699999951,1.1762999999999704e-05
6694,20.0,32.09,0.0,576.5,0.0046413520000000005,0,2015-02-15,409.0,0.0,-0.054999999999999716,0.0,-1.5,-8.013999999998897e-06
5310,19.6,37.7,0.0,506.5,0.005324908000000001,0,2015-02-14,465.0,0.0,-0.29999999999999716,0.0,4.5,-4.2738999999999104e-05
1191,23.0,23.2925,670.5,889.0,0.004044435,1,2015-12-02,606.0,0.10999999999999943,-0.7575000000000003,37.5,-127.5,-0.00010449700000000027
13969,19.745,19.34,0.0,443.5,0.002745037,0,2015-07-02,330.0,-0.04499999999999815,0.05000000000000071,0.0,-2.5,-5.619999999999584e-07
8045,22.0,29.39,0.0,1058.5,0.004808187,0,2015-03-02,1119.0,-0.1999999999999993,-0.4666666699999986,0.0,-60.83333300000004,-0.0001373370000000004
9213,21.745,27.0,0.0,531.0,0.004345735,0,2015-04-02,786.0,-0.04499999999999815,-0.10000000000000142,0.0,-6.666666700000064,-2.8303000000000356e-05
12974,22.79,17.6,357.5,455.75,0.0030124009999999996,0,2015-07-02,715.0,0.067499999999999,0.0,10.25,1.25,1.2364999999999859e-05
12170,20.2,19.0,0.0,447.0,0.002774013,0,2015-06-02,1290.0,0.0,0.0,0.0,-0.5,0.0
7925,22.7,31.12,443.4,1368.6,0.005317011999999999,1,2015-03-02,999.0,-0.045000000000001705,-0.029999999999997584,-3.6000000000000227,2.2666669999998703,-1.9842000000000817e-05
2729,23.89,25.29,808.0,690.3333332999999,0.004637878,1,2015-02-13,704.0,0.10000000000000142,-0.05000000000000071,11.0,-10.666666700000064,1.8835000000000032e-05
11319,21.96333333,25.39333333,498.66666669999995,925.3333332999998,0.004140638,1,2015-05-02,560.0,0.1958333300000028,0.5283333300000024,8.66666669999995,77.58333329999982,0.00013520899999999985
14799,19.29,27.5,0.0,425.0,0.00380077,0,2015-08-02,1100.0,-0.05000000000000071,0.10999999999999943,0.0,0.5,3.4190000000005986e-06
13290,20.6,20.79,0.0,434.5,0.003112953,0,2015-07-02,1032.0,-0.09999999999999787,0.08999999999999986,0.0,-2.0,-5.714999999999887e-06
7042,22.6,25.218000000000004,439.8,861.0,0.004275443,1,2015-02-02,157.0,-0.03999999999999915,-0.47799999999999443,10.800000000000011,-43.39999999999998,-9.22749999999993e-05
13389,20.2,23.29,0.0,441.0,0.0034037840000000004,0,2015-07-02,1130.0,-0.060000000000002274,0.2933333299999994,0.0,5.75,3.05430000000005e-05
11317,21.89,25.2925,495.5,910.75,0.004105549,1,2015-05-02,558.0,0.19000000000000128,0.5925000000000011,13.0,93.0,0.00014335499999999952
1787,20.6,26.195,0.0,518.0,0.003927371,0,2015-12-02,61.0,0.0,-0.10000000000000142,0.0,-2.0,-1.5088000000000774e-05
15966,21.2,32.9,469.0,1116.0,0.00512792,1,2015-09-02,827.0,0.06666667000000004,0.10999999999999943,15.0,22.0,3.833000000000048e-05
527,20.42666667,33.56,405.0,494.33333330000005,0.004986493,1,2015-10-02,528.0,0.10333333999999894,0.3300000000000054,-14.0,37.6666666000001,8.107999999999987e-05
8778,20.39,23.7,398.3333333,507.0,0.003505185,1,2015-03-02,472.0,0.08000000000000185,0.5,-17.866666699999996,41.0,9.136300000000012e-05
1306,24.0,22.6,275.0,770.0,0.004168931,0,2015-12-02,721.0,0.0366666699999989,0.0,36.0,-30.0,9.234999999999799e-06
3251,21.0,25.09333333,0.0,572.6666667000001,0.003855553,0,2015-02-13,85.0,0.0,-0.29666667000000047,0.0,-5.333333299999936,-4.5868000000000124e-05
3552,21.0,24.54,0.0,579.5,0.0037700190000000003,0,2015-02-13,147.0,0.0,0.04499999999999815,0.0,5.0,6.954999999999895e-06
6163,20.0,34.59,0.0,549.0,0.0050058509999999995,0,2015-02-15,117.0,0.0,-0.10999999999999943,0.0,7.0,-1.6046999999999936e-05
7797,23.29,27.772,496.2,1066.6,0.004914362,1,2015-03-02,871.0,-0.02500000000000213,0.671999999999997,-38.30000000000001,52.84999999999991,0.0001125290000000001
2417,20.6,22.545,0.0,701.0,0.003377162,0,2015-12-02,452.0,0.10000000000000142,-0.054999999999999716,0.0,-40.5,1.2646999999999745e-05
6395,20.29,29.7,0.0,730.0,0.0043715659999999995,0,2015-02-15,1429.0,0.0,-0.12333333000000124,0.0,-3.3333332999999357,-1.828200000000054e-05
12384,20.5,19.1,0.0,433.0,0.002841082,0,2015-06-02,185.0,0.0,-0.09999999999999787,0.0,4.0,-1.49429999999999e-05
15551,19.2,31.1,0.0,430.5,0.004277545,0,2015-08-02,472.0,0.0,-0.09999999999999787,0.0,-0.5,-1.3850000000000147e-05
1075,20.6,27.84,0.0,491.5,0.004175659,0,2015-11-02,502.0,0.03333333000000138,-1.1900000000000013,0.0,2.1666666999999507,-0.00017072899999999967
3856,20.79,25.5,0.0,523.0,0.003867822,0,2015-02-13,451.0,0.0,-0.06333332999999897,0.0,-2.6666666999999507,-9.665999999999755e-06
10350,22.39,26.84,449.5,1072.75,0.004494307,1,2015-05-02,971.0,-0.10999999999999943,-0.08500000000000085,3.0,24.25,-4.4805999999999666e-05
12496,20.39,18.7,0.0,432.5,0.0027624109999999998,0,2015-06-02,297.0,0.0,0.09999999999999787,0.0,-2.5,1.483800000000009e-05
1471,23.29,25.1,81.0,585.0,0.004438168,0,2015-12-02,885.0,-0.3100000000000023,0.6000000000000014,-16.333333330000002,-18.666666700000064,2.448800000000046e-05
